bucket	id	cell_id	quantity	praat	r	source	enforcement	why	study
DECLARED	D-WORDING	c0560	refuse_reason	Every value in every condition is identical, so there is no variance to partition.	Zero subject-by-condition residual variance on the 6 complete case(s) (error SS=0); the F-ratio is undefined or degenerate.	r::refuseCell	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	Refusal wording differs between implementations. That the same cells refuse is asserted separately, and does hold: both sides refused 24 cells and neither missed a declared refusal.	options
DECLARED	D-WORDING	c0562	refuse_reason	The subject x condition residual is zero: every subject shows exactly the same pattern across conditions. The error term for the F test is therefore zero and F is undefined. Data that behaves this way is usually simulated, already averaged, or derived from one of its own columns. Assessed on 4 of 5 rows. N excluded 1 -- a row is used only when every column in the comparison has a value, which is what keeps the pairing intact. Treated as missing data. SPL_soft: 1 cell(s) are not numeric in any locale (row 3: n/a). Unrecognized nonnumeric token; excluded.	Zero subject-by-condition residual variance on the 4 complete case(s) (error SS=0); the F-ratio is undefined or degenerate.	r::refuseCell	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	Refusal wording differs between implementations. That the same cells refuse is asserted separately, and does hold: both sides refused 24 cells and neither missed a declared refusal.	options
DECLARED	D-ALPHADROP	c0594	delta_max	3.5658914728682323	3.8992248062015502	psych::alpha	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	Leave-one-out alpha on the n = 3 fixture reaches a two-respondent submatrix in which one item has no variance. psych::alpha deletes that item and computes on k = 3; the plugin keeps it and computes on k = 4. Different scale definitions, hence different alpha. Ruled by Fable as a divergence with the derivation carried as provenance.	options
DECLARED	D-ALPHADROP	c0594	delta_row_1	-3.5658914728682323	-3.8992248062015502	psych::alpha	PROSE ONLY -- no numeric bound is enforced; this reason cannot detect its own drift	Leave-one-out alpha on the n = 3 fixture reaches a two-respondent submatrix in which one item has no variance. psych::alpha deletes that item and computes on k = 3; the plugin keeps it and computes on k = 4. Different scale definitions, hence different alpha. Ruled by Fable as a divergence with the derivation carried as provenance.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0037	posthoc_soprano__mezzo_q	5.756704543022689		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0037	posthoc_soprano__alto_q	8.293715310905158		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0037	posthoc_mezzo__alto_q	2.537010767882469		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0038	posthoc_alto__mezzo_q	2.537010767882469		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0038	posthoc_alto__soprano_q	8.293715310905158		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0038	posthoc_mezzo__soprano_q	5.756704543022689		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0041	posthoc_soprano__mezzo_q	1.1785347712990972		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0041	posthoc_soprano__alto_q	3.667078694228382		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0041	posthoc_mezzo__alto_q	2.4885439229292845		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0042	posthoc_alto__mezzo_q	2.4885439229292845		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0042	posthoc_alto__soprano_q	3.667078694228382		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0042	posthoc_mezzo__soprano_q	1.1785347712990972		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0045	posthoc_soprano__mezzo_q	3.6187802959101156		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0045	posthoc_soprano__alto_q	7.633704408947307		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0045	posthoc_mezzo__alto_q	4.014924113037192		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0046	posthoc_alto__mezzo_q	4.014924113037192		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0046	posthoc_alto__soprano_q	7.633704408947307		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0046	posthoc_mezzo__soprano_q	3.6187802959101156		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0049	posthoc_soprano__mezzo_q	0.3270233029265829		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0049	posthoc_soprano__alto_q	4.343281017397246		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0049	posthoc_mezzo__alto_q	4.016257714470663		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0050	posthoc_alto__mezzo_q	4.016257714470663		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0050	posthoc_alto__soprano_q	4.343281017397246		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0050	posthoc_mezzo__soprano_q	0.3270233029265829		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0053	posthoc_soprano__mezzo_q	5.219526264683642		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
CONTRACT_ONLY_PRAAT	CONTRACT	c0053	posthoc_soprano__alto_q	7.3398377180630465		praat	CONTRACT CLAUSE: quantities.tsv declares this quantity for the plugin only; one-sidedness here is declared, not missing	Praat side alone. The studentised range q is intrinsic to the plugin's method; stats::TukeyHSD does not expose it. See D-TUKEYQ.	options
